date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2
2016-01-15 20:40:00,227,30,21.35,49.44,20.38,40.65,21.82,39.73,21.27,38.18,19.64,47.91,10.24,62.92,19.86,35.97,21.56,42.69,19.93,40.92,9.04,757.04,67.92,3.03,40.54,2.63,8.9508,8.9508
2016-01-15 20:50:00,239,30,21.58,49.77,20.03,39.20,21.75,39.92,20.97,39.48,19.43,46.46,10.29,60.78,19.93,36.08,21.66,42.76,20.09,41.58,9.09,753.43,65.78,3.58,40.80,2.25,26.1489,26.1489
2016-01-15 21:00:00,250,30,21.66,40.20,20.32,39.76,22.17,38.91,20.89,38.81,19.35,45.16,10.66,62.47,19.84,36.20,21.78,41.05,20.36,40.49,9.46,757.03,67.47,4.62,38.73,2.96,34.4839,34.4839
2016-01-15 21:10:00,221,30,21.68,40.82,19.95,39.51,21.84,39.23,21.30,38.96,19.30,47.41,11.05,61.25,20.09,36.20,21.99,42.69,20.39,40.73,9.85,754.07,66.25,3.83,39.91,3.10,37.5141,37.5141
2016-01-15 21:20:00,257,30,21.85,39.91,20.08,40.72,21.87,40.33,20.84,38.62,19.51,44.93,11.24,59.77,19.76,35.10,21.89,42.57,20.37,41.88,10.04,756.17,64.77,2.68,35.79,3.00,9.4453,9.4453
2016-01-15 21:30:00,254,30,21.67,39.13,19.96,40.63,21.81,38.75,20.98,39.52,19.63,44.61,11.34,62.72,20.26,35.49,21.51,42.71,20.26,41.03,10.14,753.42,67.72,5.33,36.95,3.68,1.9945,1.9945
2016-01-15 21:40:00,257,30,21.79,40.67,20.24,39.56,21.85,38.85,20.77,38.50,19.58,47.02,10.52,59.44,19.74,35.75,21.50,41.92,20.28,41.36,9.32,752.29,64.44,3.05,36.32,2.20,19.9608,19.9608
2016-01-15 21:50:00,239,30,21.58,40.44,20.35,40.50,22.01,39.32,21.00,39.00,19.68,44.83,10.92,60.79,20.06,35.74,21.68,42.21,20.05,40.75,9.72,757.77,65.79,5.80,38.54,2.88,18.9339,18.9339
2016-01-15 22:00:00,45,0,21.79,40.58,20.35,40.30,21.88,38.99,20.71,38.45,19.46,45.95,10.76,58.58,19.98,35.93,22.03,41.93,20.05,40.10,9.56,754.61,63.58,4.73,36.47,2.28,46.4908,46.4908
2016-01-15 22:10:00,45,0,21.41,40.31,20.16,40.20,21.91,39.53,20.99,39.87,19.72,45.92,11.50,62.05,19.91,35.39,22.05,41.33,20.40,40.29,10.30,753.77,67.05,2.69,39.65,3.71,35.1330,35.1330
2016-01-15 22:20:00,45,0,21.42,40.60,20.18,40.24,21.87,38.60,21.01,38.25,19.46,45.95,10.91,58.33,20.16,35.07,21.97,42.46,20.14,40.13,9.71,753.31,63.33,4.32,35.24,2.37,47.4702,47.4702
2016-01-15 22:30:00,45,0,21.31,39.28,20.45,39.19,21.93,39.29,20.73,38.61,19.77,44.78,11.60,59.64,20.04,35.84,22.00,41.30,20.13,40.51,10.40,755.96,64.64,4.04,42.23,3.33,44.9714,44.9714
2016-01-15 22:40:00,45,0,21.15,39.94,20.49,40.85,22.00,38.66,20.98,39.80,19.57,47.92,10.69,58.32,20.21,36.91,21.65,42.12,20.33,41.63,9.49,757.15,63.32,3.43,39.83,2.15,16.8688,16.8688
2016-01-15 22:50:00,45,0,21.65,40.61,20.37,39.49,22.19,39.37,20.86,39.88,19.38,47.89,11.36,60.12,20.29,35.10,21.86,42.60,19.95,41.65,10.16,756.01,65.12,5.42,40.90,3.19,27.6407,27.6407
2016-01-15 23:00:00,45,0,21.18,40.08,20.12,40.49,21.95,39.16,20.75,38.32,19.49,47.71,11.54,58.88,19.74,35.63,22.03,41.87,20.29,40.31,10.34,757.74,63.88,4.13,36.53,3.12,23.7124,23.7124
2016-01-15 23:10:00,45,0,21.49,40.92,20.25,39.81,22.21,39.07,21.07,38.33,19.30,45.31,10.73,61.76,19.93,35.17,21.55,42.59,19.81,41.08,9.53,752.71,66.76,3.32,43.79,2.88,24.6471,24.6471
2016-01-15 23:20:00,45,0,21.10,39.36,19.98,40.97,21.92,39.87,21.20,38.71,19.54,44.16,10.78,61.94,20.24,35.66,21.52,42.17,20.39,41.23,9.58,756.85,66.94,4.77,44.92,2.96,40.4286,40.4286
2016-01-15 23:30:00,45,0,21.57,40.23,20.22,40.66,21.87,38.63,21.06,38.52,19.59,46.80,10.86,58.81,19.76,36.21,21.91,41.06,20.31,41.33,9.66,754.35,63.81,5.98,36.08,2.42,34.3556,34.3556
2016-01-15 23:40:00,45,0,21.42,40.61,20.04,40.97,21.89,39.15,20.84,38.30,19.29,44.32,11.45,59.66,20.05,35.24,21.56,41.90,19.89,40.15,10.25,755.05,64.66,3.53,42.06,3.18,37.9776,37.9776
2016-01-15 23:50:00,45,0,21.62,40.89,20.23,40.18,22.26,38.92,20.98,38.07,19.29,44.77,11.29,60.67,19.74,35.06,22.01,41.50,19.91,41.00,10.09,756.31,65.67,4.02,36.23,3.23,32.5998,32.5998
2016-01-16 00:00:00,53,0,21.87,39.84,20.09,40.83,22.04,39.90,20.70,39.57,19.77,45.66,10.96,61.35,19.99,36.98,21.59,42.77,19.94,41.21,9.76,753.94,66.35,2.97,38.27,3.03,46.9390,46.9390
2016-01-16 00:10:00,54,0,21.74,39.75,19.90,39.97,22.19,39.50,20.83,38.67,19.60,46.95,11.24,60.37,20.00,36.06,22.03,42.99,20.17,41.22,10.04,756.63,65.37,4.71,42.11,3.11,21.8770,21.8770
2016-01-16 00:20:00,40,0,21.70,39.09,20.10,39.81,22.08,40.08,20.98,39.76,19.76,47.66,11.26,60.72,20.07,35.46,21.69,42.18,20.07,40.60,10.06,756.31,65.72,4.41,40.39,3.20,32.2986,32.2986
2016-01-16 00:30:00,40,0,21.13,40.90,20.17,39.79,21.96,40.42,21.18,38.55,19.69,46.19,10.62,62.76,19.95,36.00,22.07,42.59,20.18,40.61,9.42,753.52,67.76,3.43,40.31,2.98,29.8118,29.8118
2016-01-16 00:40:00,53,0,21.29,40.98,20.24,39.66,22.03,38.90,21.11,38.16,19.59,47.79,11.31,60.26,19.71,35.26,21.95,41.52,20.19,41.34,10.11,755.97,65.26,3.51,36.16,3.17,20.9476,20.9476
2016-01-16 00:50:00,46,0,21.53,40.10,19.94,40.97,22.22,40.21,20.70,38.48,19.67,47.18,10.45,60.35,20.27,36.93,21.57,41.90,19.87,41.53,9.25,752.59,65.35,5.76,38.09,2.32,38.4178,38.4178
2016-01-16 01:00:00,45,0,21.38,39.78,20.01,40.89,22.14,40.32,21.07,39.94,19.66,47.97,10.29,62.68,19.80,35.68,21.81,42.38,19.92,41.98,9.09,753.67,67.68,2.79,42.89,2.62,37.3511,37.3511
2016-01-16 01:10:00,46,0,21.75,39.42,20.01,40.27,22.16,40.00,20.74,39.99,19.34,46.63,10.41,61.91,20.25,35.99,21.96,41.77,20.19,40.40,9.21,756.54,66.91,2.86,40.12,2.59,3.0143,3.0143
2016-01-16 01:20:00,44,0,21.43,40.68,20.48,40.72,21.75,40.19,21.06,39.12,19.27,44.54,9.98,62.13,20.00,36.99,21.94,41.68,20.17,40.06,8.78,757.93,67.13,5.77,41.49,2.21,41.0909,41.0909
2016-01-16 01:30:00,53,0,21.34,40.93,19.98,39.52,21.93,38.81,20.90,38.82,19.24,46.12,10.19,64.39,19.75,35.62,21.68,41.05,20.39,40.66,8.99,753.76,69.39,5.51,35.55,2.86,35.1664,35.1664
2016-01-16 01:40:00,48,0,21.31,39.67,20.43,39.37,21.83,40.10,20.84,38.55,19.70,46.20,10.70,63.92,20.02,36.72,21.99,42.10,20.15,41.38,9.50,757.11,68.92,3.77,35.95,3.28,15.2659,15.2659
2016-01-16 01:50:00,42,0,21.44,40.32,20.06,39.10,21.74,40.40,21.05,38.21,19.49,45.88,9.95,65.52,19.92,36.08,21.66,42.18,20.14,41.59,8.75,756.51,70.52,2.64,44.19,2.85,4.9364,4.9364
2016-01-16 02:00:00,42,0,21.27,40.42,20.00,40.91,22.22,39.52,21.29,38.01,19.51,45.09,10.18,64.67,20.18,36.55,21.61,42.10,19.84,40.42,8.98,757.20,69.67,4.71,35.17,2.91,33.0103,33.0103
2016-01-16 02:10:00,40,0,21.33,39.50,20.41,39.25,21.95,39.80,21.00,39.96,19.44,44.76,9.93,64.24,19.85,35.26,21.61,42.28,19.87,41.34,8.73,754.43,69.24,4.57,44.11,2.58,7.3575,7.3575
2016-01-16 02:20:00,46,0,21.27,40.92,20.24,40.30,22.13,40.16,20.71,38.21,19.32,44.58,10.27,66.34,20.13,36.57,22.02,41.65,20.05,41.32,9.07,756.39,71.34,4.89,36.33,3.34,33.6551,33.6551
2016-01-16 02:30:00,51,0,21.79,40.32,20.19,40.90,21.96,39.00,20.96,38.32,19.67,47.33,9.34,66.41,20.15,36.05,21.62,41.22,19.97,40.57,8.14,753.24,71.41,3.74,43.70,2.42,9.4989,9.4989
2016-01-16 02:40:00,45,0,21.28,39.40,20.42,40.68,22.28,39.04,20.99,38.88,19.28,47.12,9.47,67.45,20.09,35.77,22.09,42.10,20.19,40.29,8.27,752.39,72.45,4.09,38.03,2.76,13.8484,13.8484
2016-01-16 02:50:00,44,0,21.42,39.13,20.47,39.21,22.24,39.00,20.85,39.92,19.76,47.42,9.10,65.34,20.04,36.85,22.05,42.26,20.39,40.01,7.90,757.17,70.34,4.31,38.10,1.97,47.0138,47.0138
2016-01-16 03:00:00,51,0,21.19,39.61,20.36,39.50,22.18,39.67,21.08,39.34,19.78,46.26,9.39,67.72,19.91,35.76,21.87,42.78,19.99,41.72,8.19,755.41,72.72,2.51,36.93,2.73,18.1303,18.1303
2016-01-16 03:10:00,46,0,21.18,40.79,20.04,40.73,21.82,39.32,21.30,38.15,19.61,47.90,9.08,68.05,19.96,35.27,21.94,41.44,19.86,40.51,7.88,754.58,73.05,4.47,41.90,2.49,45.0738,45.0738
2016-01-16 03:20:00,53,0,21.84,40.22,19.96,39.50,22.06,39.99,21.26,38.48,19.49,45.11,9.38,69.23,19.80,36.51,21.94,42.85,20.09,41.98,8.18,757.34,74.23,5.63,35.93,3.03,39.1947,39.1947
2016-01-16 03:30:00,40,0,21.66,40.87,20.35,40.11,21.80,39.98,21.29,39.14,19.60,44.77,8.33,69.27,20.19,35.47,21.53,41.36,20.30,40.40,7.13,753.38,74.27,4.51,35.00,1.99,15.1600,15.1600
2016-01-16 03:40:00,46,0,21.39,40.51,20.36,40.67,21.96,39.88,21.20,38.32,19.43,44.69,8.52,70.34,19.72,35.35,22.01,41.84,19.85,40.32,7.32,752.19,75.34,5.04,42.24,2.39,4.5142,4.5142
2016-01-16 03:50:00,49,0,21.81,40.06,20.44,40.18,22.28,39.67,20.90,38.91,19.70,46.38,8.34,71.29,20.10,35.43,21.77,41.34,20.30,40.89,7.14,753.00,76.29,5.00,42.14,2.40,16.1550,16.1550
2016-01-16 04:00:00,53,0,21.72,39.93,19.95,40.16,22.18,38.75,20.73,39.47,19.52,47.43,8.66,72.31,20.04,35.79,21.89,42.42,20.29,40.11,7.46,757.01,77.31,3.19,37.96,2.92,9.6300,9.6300
2016-01-16 04:10:00,46,0,21.16,40.08,19.95,40.05,21.76,39.02,21.03,39.66,19.23,45.96,8.36,70.72,20.20,35.28,21.97,42.40,19.85,40.30,7.16,752.30,75.72,5.50,40.44,2.31,22.2327,22.2327
2016-01-16 04:20:00,51,0,21.89,39.68,19.92,39.02,21.72,39.83,20.71,39.62,19.22,45.29,8.03,70.72,20.15,36.62,21.85,41.17,19.91,41.91,6.83,756.56,75.72,4.11,41.81,1.97,5.7165,5.7165
2016-01-16 04:30:00,52,0,21.68,40.98,20.09,40.34,22.18,39.51,20.87,38.58,19.30,46.18,7.76,72.53,19.79,36.34,21.82,41.57,20.11,41.54,6.56,756.72,77.53,5.12,41.05,2.07,8.2277,8.2277
2016-01-16 04:40:00,44,0,21.45,39.05,20.26,39.01,21.86,38.99,20.91,38.68,19.42,46.06,7.34,74.18,20.02,35.81,21.84,41.47,19.89,40.54,6.14,752.25,79.18,3.83,35.40,1.97,11.9365,11.9365
2016-01-16 04:50:00,44,0,21.13,40.43,20.28,39.11,21.82,39.32,21.21,39.12,19.57,47.15,7.54,73.81,19.71,36.25,21.88,42.88,20.35,40.37,6.34,756.93,78.81,5.25,38.75,2.10,4.0967,4.0967
2016-01-16 05:00:00,40,0,21.54,40.06,19.90,40.25,21.86,40.21,20.81,39.90,19.50,47.72,6.75,73.49,20.01,35.76,21.96,42.06,19.84,40.54,5.55,754.35,78.49,5.42,36.24,1.24,8.4333,8.4333
2016-01-16 05:10:00,54,0,21.64,40.46,20.14,39.32,21.85,39.34,21.13,38.74,19.64,46.11,7.22,76.13,19.83,35.62,21.97,41.16,20.32,41.64,6.02,753.77,81.13,3.10,40.71,2.25,14.9980,14.9980
2016-01-16 05:20:00,47,0,21.13,39.81,20.04,40.35,21.90,39.87,20.88,39.92,19.75,44.09,6.74,75.73,19.75,35.75,21.75,41.56,19.97,41.15,5.54,756.50,80.73,5.15,43.66,1.69,40.1067,40.1067
2016-01-16 05:30:00,45,0,21.50,39.36,20.49,39.66,22.28,39.43,21.20,38.12,19.61,44.15,7.10,78.05,20.11,35.12,22.01,41.48,20.35,40.42,5.90,756.38,83.05,3.79,40.56,2.51,37.7222,37.7222
2016-01-16 05:40:00,43,0,21.28,39.28,19.96,39.19,22.06,39.55,21.13,39.57,19.53,46.43,6.83,76.64,19.82,36.19,21.88,41.40,19.93,40.81,5.63,753.89,81.64,4.98,38.95,1.96,16.5050,16.5050
2016-01-16 05:50:00,51,0,21.59,40.01,20.36,39.65,21.93,39.42,21.00,38.81,19.53,47.46,6.72,79.67,20.24,35.02,21.61,42.64,20.40,40.06,5.52,756.34,84.67,5.85,44.18,2.45,6.1238,6.1238
2016-01-16 06:00:00,45,0,21.40,39.94,20.32,39.53,21.87,40.46,20.77,39.45,19.45,44.01,5.78,77.39,20.07,35.43,21.72,42.58,19.88,40.12,4.58,755.58,82.39,5.74,37.44,1.06,15.9389,15.9389
2016-01-16 06:10:00,45,0,21.53,39.45,20.14,39.95,22.20,39.67,21.15,38.81,19.30,46.89,5.57,78.00,20.26,36.21,21.80,41.15,20.07,40.67,4.37,755.16,83.00,5.20,37.87,0.97,21.0769,21.0769
2016-01-16 06:20:00,45,0,21.52,39.81,20.35,40.66,22.08,40.06,20.90,38.98,19.44,45.74,5.42,81.87,20.17,35.09,21.92,41.23,19.88,41.56,4.22,756.17,86.87,5.50,37.94,1.60,1.8625,1.8625
2016-01-16 06:30:00,45,0,21.41,40.77,19.95,40.74,21.72,38.81,20.97,38.64,19.65,44.40,5.21,79.51,19.81,35.44,22.04,41.71,20.29,41.02,4.01,757.94,84.51,4.32,37.03,0.91,9.8034,9.8034
2016-01-16 06:40:00,45,0,21.82,40.24,20.49,40.66,21.87,40.43,20.77,38.61,19.53,47.18,5.58,81.28,20.29,36.56,21.71,41.47,20.32,41.83,4.38,757.08,86.28,3.99,40.61,1.64,36.3596,36.3596
2016-01-16 06:50:00,45,0,21.20,39.20,20.12,40.38,21.71,40.14,21.00,39.99,19.55,44.26,5.38,81.56,19.87,36.15,22.06,42.43,20.07,40.51,4.18,753.27,86.56,4.76,41.15,1.49,39.7516,39.7516
2016-01-16 07:00:00,130,10,21.60,40.62,20.42,40.31,22.20,39.78,21.16,39.49,19.61,47.04,5.10,82.89,20.21,35.18,21.81,41.29,20.27,41.16,3.90,755.44,87.89,5.80,39.21,1.48,31.5653,31.5653
2016-01-16 07:10:00,130,10,21.56,40.58,20.41,40.91,22.23,38.72,21.20,39.61,19.33,47.12,4.70,83.32,20.17,35.86,21.84,42.92,19.83,41.24,3.50,753.77,88.32,5.20,43.87,1.16,2.1021,2.1021
2016-01-16 07:20:00,119,10,21.61,39.35,20.03,40.12,22.30,38.96,21.06,38.65,19.60,47.63,4.56,84.16,20.09,36.80,21.81,42.31,20.14,40.03,3.36,754.74,89.16,3.96,43.92,1.19,40.3011,40.3011
2016-01-16 07:30:00,116,10,21.82,40.13,20.16,39.06,22.18,40.07,20.94,39.53,19.53,44.59,4.27,83.51,20.10,35.19,21.83,42.15,20.01,41.26,3.07,754.44,88.51,4.82,44.82,0.77,45.3261,45.3261
2016-01-16 07:40:00,114,10,21.71,40.61,20.09,39.67,22.25,38.74,21.21,39.55,19.44,44.60,4.69,85.88,20.05,36.55,22.01,41.54,20.34,41.71,3.49,752.59,90.88,5.41,43.82,1.67,40.9614,40.9614
2016-01-16 07:50:00,111,10,21.83,39.78,20.50,39.23,22.29,39.27,20.82,38.16,19.32,46.45,4.75,83.14,20.19,36.65,21.52,42.89,20.03,40.11,3.55,756.01,88.14,4.30,41.00,1.18,32.1177,32.1177
2016-01-16 08:00:00,113,10,21.24,40.26,20.02,40.16,21.97,39.32,20.79,39.46,19.33,45.12,4.50,83.90,19.71,35.99,21.77,41.56,19.90,41.43,3.30,756.43,88.90,2.69,39.08,1.08,22.5532,22.5532
2016-01-16 08:10:00,115,10,21.54,39.18,20.42,40.45,22.20,40.35,21.25,39.96,19.54,47.73,4.15,87.51,19.74,36.56,21.51,42.87,20.20,40.53,2.95,756.03,92.51,4.59,38.45,1.46,47.5743,47.5743
2016-01-16 08:20:00,147,10,21.84,39.41,20.45,39.80,21.98,40.35,20.98,38.41,19.80,47.63,4.09,84.85,20.11,35.16,21.60,41.76,19.93,40.84,2.89,752.80,89.85,5.76,38.58,0.86,40.6080,40.6080
2016-01-16 08:30:00,126,10,21.25,39.89,20.43,40.09,21.88,39.69,21.14,38.34,19.55,44.19,3.84,86.77,20.22,35.59,21.53,42.63,20.06,40.57,2.64,755.28,91.77,5.92,38.76,1.00,3.5392,3.5392
2016-01-16 08:40:00,129,10,21.82,40.48,20.20,40.03,22.25,38.65,21.20,39.28,19.73,47.58,4.11,88.62,20.05,36.65,21.56,41.39,20.11,41.95,2.91,754.39,93.62,4.37,44.28,1.63,9.2377,9.2377
2016-01-16 08:50:00,125,10,21.44,40.65,20.42,40.08,22.23,40.20,20.81,39.36,19.39,44.12,4.06,87.62,19.84,36.50,22.08,41.05,20.27,41.18,2.86,756.39,92.62,4.62,37.34,1.38,35.5208,35.5208
2016-01-16 09:00:00,111,0,21.85,39.47,20.14,40.56,21.79,40.08,20.92,38.00,19.52,44.34,3.92,89.97,20.20,35.36,21.88,41.66,19.90,41.98,2.72,754.72,94.97,4.95,39.03,1.71,33.5799,33.5799
2016-01-16 09:10:00,96,0,21.42,39.30,19.94,40.30,22.26,38.65,21.04,38.65,19.44,45.83,3.17,87.65,20.06,35.08,21.85,42.55,19.96,40.86,1.97,757.93,92.65,5.78,41.87,0.50,30.2301,30.2301
2016-01-16 09:20:00,110,0,21.36,39.07,20.26,40.46,22.10,39.58,21.29,39.20,19.61,46.03,3.62,86.66,19.88,35.26,22.03,41.68,20.24,41.02,2.42,752.95,91.66,5.62,35.38,0.75,31.2168,31.2168
2016-01-16 09:30:00,110,0,21.83,40.39,20.16,39.71,21.81,40.29,20.94,38.78,19.32,47.08,3.29,88.67,20.09,35.05,21.87,41.55,20.27,41.93,2.09,755.27,93.67,4.10,43.10,0.82,4.0471,4.0471
2016-01-16 09:40:00,99,0,21.60,40.83,20.20,40.44,21.79,40.17,20.89,39.15,19.50,47.00,3.91,89.07,20.17,36.06,21.91,41.00,20.19,41.36,2.71,755.19,94.07,3.85,36.50,1.53,39.0355,39.0355
2016-01-16 09:50:00,118,0,21.41,40.46,20.10,39.91,21.72,39.85,20.80,39.80,19.31,46.99,3.58,90.84,20.21,35.54,21.61,42.05,20.08,40.79,2.38,755.98,95.84,5.54,42.56,1.55,7.7370,7.7370
2016-01-16 10:00:00,45,0,21.69,40.69,20.37,40.66,22.26,39.59,21.24,39.15,19.26,45.62,3.45,88.23,19.86,36.37,22.05,41.37,20.26,41.44,2.25,753.48,93.23,5.83,41.84,0.89,45.7437,45.7437
2016-01-16 10:10:00,205,0,21.86,39.44,20.32,39.69,25.11,50.70,21.22,39.88,19.26,46.84,2.97,91.42,19.92,35.05,21.89,42.04,20.37,41.90,1.77,754.33,96.42,5.89,36.72,1.06,27.8169,27.8169
2016-01-16 10:20:00,205,0,21.28,39.39,20.28,39.24,25.01,51.65,21.26,38.23,19.49,45.94,2.78,89.05,19.73,36.04,21.92,42.16,19.96,40.08,1.58,754.93,94.05,4.88,43.25,0.39,41.2510,41.2510
2016-01-16 10:30:00,205,0,21.36,39.21,20.34,39.73,25.19,51.45,21.21,39.05,19.34,45.71,2.94,89.10,20.21,35.09,22.08,41.53,20.31,41.39,1.74,753.95,94.10,4.09,38.27,0.56,31.8790,31.8790
2016-01-16 10:40:00,205,0,21.47,40.23,20.47,39.24,24.98,50.62,21.14,38.26,19.49,45.09,2.82,91.74,19.78,36.69,21.82,42.71,20.01,40.33,1.62,756.75,96.74,2.62,38.54,0.97,7.5688,7.5688
2016-01-16 10:50:00,205,0,21.36,40.55,20.20,40.58,24.97,51.10,20.80,38.99,19.40,45.35,3.03,91.22,20.14,36.34,21.82,41.68,20.15,41.93,1.83,756.86,96.22,4.00,35.58,1.08,39.2369,39.2369
2016-01-16 11:00:00,45,0,21.87,40.82,20.48,40.62,21.96,39.16,20.78,39.70,19.73,44.17,3.02,90.85,20.18,35.75,21.64,42.29,19.94,41.92,1.82,755.68,95.85,3.12,36.29,0.99,7.2941,7.2941
2016-01-16 11:10:00,45,0,21.16,39.01,20.10,39.07,21.82,39.77,21.03,38.36,19.26,45.21,3.58,91.52,20.21,36.05,21.73,42.17,20.40,40.98,2.38,756.96,96.52,5.30,43.68,1.68,24.9801,24.9801
2016-01-16 11:20:00,45,0,21.45,40.90,20.29,39.30,21.70,39.23,21.01,39.48,19.30,45.48,3.57,91.90,19.83,36.92,21.82,42.61,19.90,41.09,2.37,753.33,96.90,4.07,41.37,1.75,40.1851,40.1851
2016-01-16 11:30:00,45,0,21.77,39.01,20.08,39.19,21.93,38.52,20.75,38.49,19.36,44.64,3.47,88.63,20.13,35.93,21.51,41.33,20.08,41.04,2.27,752.38,93.63,3.20,36.43,1.00,5.1804,5.1804
2016-01-16 11:40:00,45,0,21.70,39.73,20.28,39.97,21.93,40.23,21.27,38.65,19.57,46.04,3.22,90.92,20.17,36.34,21.77,42.80,20.13,41.46,2.02,757.40,95.92,4.18,38.21,1.20,19.8398,19.8398
2016-01-16 11:50:00,45,0,21.15,40.37,20.02,40.57,22.14,40.35,21.09,39.93,19.77,47.70,3.34,88.37,19.90,35.35,21.85,42.13,20.17,41.48,2.14,754.64,93.37,2.92,39.69,0.82,43.3148,43.3148
2016-01-16 12:00:00,45,0,21.61,39.47,20.23,39.47,21.80,39.81,21.12,38.49,19.55,47.58,3.79,90.42,19.82,36.11,21.68,41.84,20.09,41.29,2.59,756.80,95.42,4.80,40.85,1.68,36.3815,36.3815
2016-01-16 12:10:00,45,0,21.56,39.52,20.05,40.62,22.16,39.72,21.14,38.36,19.47,47.30,3.77,88.18,20.22,35.88,21.61,41.35,19.84,40.11,2.57,756.85,93.18,3.51,44.42,1.20,12.8315,12.8315
2016-01-16 12:20:00,45,0,21.49,40.79,20.10,40.16,22.03,40.33,20.85,38.30,19.69,47.01,3.84,88.97,19.76,36.59,21.74,42.58,20.32,41.10,2.64,755.16,93.97,4.24,36.13,1.44,9.3168,9.3168
2016-01-16 12:30:00,45,0,21.81,40.04,20.20,40.14,21.91,38.92,21.14,39.41,19.42,46.06,3.89,87.92,19.81,36.27,21.74,41.12,20.30,41.50,2.69,755.33,92.92,4.62,44.40,1.27,48.8822,48.8822
2016-01-16 12:40:00,45,0,21.62,40.63,20.41,40.15,21.77,38.63,21.20,38.33,19.33,46.91,3.84,87.40,20.24,36.74,21.51,41.30,20.15,41.56,2.64,753.67,92.40,3.56,44.23,1.12,36.0288,36.0288
2016-01-16 12:50:00,45,0,21.62,40.47,20.02,40.22,21.82,38.51,20.95,38.94,19.33,46.37,3.74,87.70,19.76,36.93,21.59,41.10,19.89,40.30,2.54,752.14,92.70,3.56,39.78,1.08,10.9478,10.9478
2016-01-16 13:00:00,45,0,21.63,39.11,20.26,40.49,21.75,38.73,20.94,38.26,19.31,44.48,3.35,88.74,20.13,35.89,21.93,42.32,20.36,41.52,2.15,756.20,93.74,4.11,39.67,0.90,45.7553,45.7553
2016-01-16 13:10:00,45,0,21.45,39.67,20.22,40.32,21.97,40.25,21.19,39.55,19.26,47.06,3.52,88.14,19.87,35.20,21.67,42.58,20.21,41.25,2.32,756.38,93.14,2.63,40.72,0.95,7.7493,7.7493
2016-01-16 13:20:00,45,0,21.33,39.26,20.40,40.18,22.12,39.23,21.28,39.44,19.70,44.26,3.76,85.32,20.15,36.31,21.98,41.43,20.20,41.19,2.56,755.99,90.32,5.94,36.50,0.62,7.1538,7.1538
2016-01-16 13:30:00,45,0,21.19,39.55,20.15,39.72,21.90,39.23,20.88,39.85,19.33,44.11,4.22,86.89,20.26,36.78,21.97,41.05,20.39,41.86,3.02,752.10,91.89,2.84,44.69,1.40,21.2781,21.2781
2016-01-16 13:40:00,45,0,21.58,39.12,20.33,40.93,21.96,40.22,20.71,38.46,19.28,45.13,4.00,85.14,20.09,36.80,21.71,41.52,20.32,41.66,2.80,753.38,90.14,4.23,35.60,0.83,33.8535,33.8535
2016-01-16 13:50:00,45,0,21.20,40.23,20.44,39.81,22.00,40.33,21.08,38.74,19.74,45.23,4.39,84.95,19.74,35.89,21.91,43.00,20.02,40.85,3.19,756.26,89.95,3.50,37.50,1.18,9.2792,9.2792
2016-01-16 14:00:00,45,0,21.45,39.22,20.23,40.54,22.18,39.53,20.72,38.05,19.75,47.17,4.12,85.52,20.03,35.20,21.74,42.53,19.85,40.32,2.92,752.64,90.52,5.43,37.51,1.02,25.7814,25.7814
2016-01-16 14:10:00,45,0,21.22,39.06,20.33,40.95,22.12,39.43,20.82,38.08,19.47,44.99,4.54,85.20,19.98,35.46,21.55,41.10,20.32,40.72,3.34,756.87,90.20,4.85,39.48,1.38,26.4733,26.4733
2016-01-16 14:20:00,45,0,21.12,40.13,20.01,40.06,22.02,39.21,20.96,38.86,19.35,44.12,4.40,83.84,19.77,35.01,21.62,42.34,20.32,40.40,3.20,756.81,88.84,3.11,42.04,0.97,20.3238,20.3238
2016-01-16 14:30:00,45,0,21.41,40.65,19.95,40.17,22.01,40.16,21.12,38.95,19.22,47.92,5.09,85.81,19.94,35.85,21.69,41.66,20.15,41.51,3.89,754.64,90.81,3.39,39.37,2.05,39.1650,39.1650
2016-01-16 14:40:00,45,0,21.12,40.31,20.25,40.09,22.26,38.64,21.13,39.51,19.71,46.52,4.46,83.96,19.86,35.01,21.65,42.99,19.84,41.57,3.26,756.00,88.96,2.94,37.52,1.05,3.0303,3.0303
2016-01-16 14:50:00,45,0,21.76,40.86,20.14,40.21,22.29,39.78,21.09,38.40,19.55,46.74,5.16,83.07,20.19,35.76,21.83,41.59,20.05,40.76,3.96,756.85,88.07,3.54,43.30,1.57,5.7797,5.7797
2016-01-16 15:00:00,45,0,21.29,39.35,20.09,39.37,22.14,40.43,21.10,39.19,19.55,47.65,4.92,81.65,20.30,35.89,21.51,42.42,20.35,40.33,3.72,752.29,86.65,4.18,37.66,1.05,21.6778,21.6778
2016-01-16 15:10:00,45,0,21.76,40.08,20.00,39.18,21.73,38.82,21.10,38.05,19.68,46.51,5.84,82.57,19.76,36.86,22.06,42.89,20.28,40.47,4.64,752.16,87.57,4.14,40.16,2.15,33.8486,33.8486
